//id - hitpoints attackemote defenceemote deathemote attackspeed respawndelay maxhit attackstyle attackgfx attackprojectile agrotype agroratio
//dummy
10869 - 875 1665 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10870 - 875 12310 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10871 - 875 12311 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10873 - 900 428 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10875 - 900 12310 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10876 - 825 7041 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10877 - 825 395 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10878 - 825 12310 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10879 - 825 12311 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10880 - 825 1665 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10881 - 825 401 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10882 - 825 12305 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10883 - 825 428 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10884 - 825 12305 -1 836 5 30 98 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10885 - 1000 12305 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10886 - 1000 12310 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10887 - 1000 428 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10888 - 1000 12311 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10889 - 1000 395 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10890 - 1000 1665 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10891 - 1000 401 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10892 - 1000 12311 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10893 - 1000 401 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10894 - 1000 7041 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10895 - 1000 12305 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10897 - 1025 428 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10898 - 1025 12310 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10899 - 1025 401 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10900 - 1025 395 -1 836 5 30 112 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10901 - 1000 1665 -1 836 5 30 102 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10903 - 1000 12310 -1 836 5 30 102 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10904 - 1000 7041 -1 836 5 30 102 MELEE -1 -1 AGRESSIVE 5
//Forgotten warrior
10905 - 1000 12311 -1 836 5 30 102 MELEE -1 -1 AGRESSIVE 5
//Bat
10906 - 250 8275 8274 8276 4 0 2 MELEE -1 -1 AGRESSIVE 2
//Bat
10907 - 80 12461 12462 -1 4 30 10 MELEE -1 -1 PASSIVE 4
//Giant bat
10910 - 400 4915 4916 4917 4 18 50 MELEE -1 -1 AGRESSIVE 2
//Ghost
10985 - 200 -1 -1 -1 4 30 27 MELEE -1 -1 AGRESSIVE 2
//Ghost
10986 - 200 -1 -1 -1 4 30 27 MELEE -1 -1 AGRESSIVE 2
//Ghost
10987 - 750 -1 -1 -1 4 30 27 MELEE -1 -1 AGRESSIVE 2
//Ghost
10988 - 750 -1 -1 -1 4 30 27 MELEE -1 -1 AGRESSIVE 2
//Ghost
10991 - 800 -1 -1 -1 4 30 27 MELEE -1 -1 AGRESSIVE 2
//Ghost
10992 - 800 -1 -1 -1 4 30 27 MELEE -1 -1 AGRESSIVE 2
//Protomastyx
11086 - 80 13255 13259 13262 8 30 15 MELEE -1 -1 PASSIVE 4
//Paramastyx
11088 - 140 13255 13259 13262 8 30 16 MELEE -1 -1 PASSIVE 4
//Archaemastyx
11089 - 200 13255 13259 13262 8 30 18 MELEE -1 -1 PASSIVE 4
//Dromomastyx
11090 - 290 13255 13259 13262 8 30 19 MELEE -1 -1 PASSIVE 4
//Spinomastyx
11091 - 330 13255 13259 13262 8 30 20 MELEE -1 -1 PASSIVE 4
//Gallimastyx
11092 - 420 13255 13259 13262 8 30 21 MELEE -1 -1 PASSIVE 4
//Stegomastyx
11093 - 500 13255 13259 13262 8 30 21 MELEE -1 -1 PASSIVE 4
//Megamastyx
11094 - 610 13255 13259 13262 8 30 22 MELEE -1 -1 PASSIVE 4
//Tyrannomastyx
11095 - 730 13255 13259 13262 8 30 24 MELEE -1 -1 PASSIVE 4
//Cub bloodrager
11106 - 125 -1 13614 13683 6 30 22 MELEE -1 -1 AGRESSIVE 32
//Cub bloodrager
11107 - 234 13617 -1 13683 6 30 22 MELEE -1 -1 PASSIVE 5
//Little bloodrager
11108 - 412 -1 13614 13683 6 30 45 MELEE -1 -1 AGRESSIVE 32
//Little bloodrager
11109 - 468 13617 -1 13683 6 30 45 MELEE -1 -1 PASSIVE 5
//Na�ve bloodrager
11110 - 575 -1 13614 13683 6 30 67 MELEE -1 -1 AGRESSIVE 32
//Na�ve bloodrager
11111 - 703 13617 -1 13683 6 30 67 MELEE -1 -1 PASSIVE 5
//Keen bloodrager
11112 - 850 -1 13614 13683 6 30 78 MELEE -1 -1 AGRESSIVE 32
//Keen bloodrager
11113 - 820 13617 -1 13683 6 30 78 MELEE -1 -1 PASSIVE 5
//Brave bloodrager
11114 - 1125 -1 13614 13683 6 30 82 MELEE -1 -1 AGRESSIVE 32
//Brave bloodrager
11115 - 859 13617 -1 13683 6 30 82 MELEE -1 -1 PASSIVE 5
//Brah bloodrager
11116 - 1400 -1 13614 13683 6 30 90 MELEE -1 -1 AGRESSIVE 32
//Brah bloodrager
11117 - 937 13617 -1 13683 6 30 90 MELEE -1 -1 PASSIVE 5
//Naabe bloodrager
11118 - 1675 -1 13614 13683 6 30 97 MELEE -1 -1 AGRESSIVE 32
//Naabe bloodrager
11119 - 1015 13617 -1 13683 6 30 97 MELEE -1 -1 PASSIVE 5
//Wise bloodrager
11120 - 1950 -1 13614 13683 6 30 105 MELEE -1 -1 AGRESSIVE 32
//Wise bloodrager
11121 - 1093 13617 -1 13683 6 30 105 MELEE -1 -1 PASSIVE 5
//Adept bloodrager
11122 - 2225 -1 13614 13683 6 30 108 MELEE -1 -1 AGRESSIVE 32
//Adept bloodrager
11123 - 1125 13617 -1 13683 6 30 108 MELEE -1 -1 PASSIVE 5
//Sachem bloodrager
11124 - 2500 -1 13614 13683 6 30 120 MELEE -1 -1 AGRESSIVE 32
//Sachem bloodrager
11125 - 1250 13617 -1 13683 6 30 120 MELEE -1 -1 PASSIVE 5
//Cub stormbringer
11126 - 250 -1 13674 13675 6 30 22 MELEE -1 -1 AGRESSIVE 32
//Cub stormbringer
11127 - 234 13620 -1 13675 6 30 22 MELEE -1 -1 PASSIVE 5
//Little stormbringer
11128 - 375 -1 13674 13675 6 30 45 MELEE -1 -1 AGRESSIVE 32
//Little stormbringer
11129 - 468 13620 -1 13675 6 30 45 MELEE -1 -1 PASSIVE 5
//Na�ve stormbringer
11130 - 525 -1 13674 13675 6 30 67 MELEE -1 -1 AGRESSIVE 32
//Na�ve stormbringer
11131 - 703 13620 -1 13675 6 30 67 MELEE -1 -1 PASSIVE 5
//Keen stormbringer
11132 - 775 -1 13674 13675 6 30 78 MELEE -1 -1 AGRESSIVE 32
//Keen stormbringer
11133 - 820 13620 -1 13675 6 30 78 MELEE -1 -1 PASSIVE 5
//Brave stormbringer
11134 - 1025 -1 13674 13675 6 30 82 MELEE -1 -1 AGRESSIVE 32
//Brave stormbringer
11135 - 859 13620 -1 13675 6 30 82 MELEE -1 -1 PASSIVE 5
//Brah stormbringer
11136 - 1275 -1 13674 13675 6 30 90 MELEE -1 -1 AGRESSIVE 32
//Brah stormbringer
11137 - 937 13620 -1 13675 6 30 90 MELEE -1 -1 PASSIVE 5
//Naabe stormbringer
11138 - 1525 -1 13674 13675 6 30 97 MELEE -1 -1 AGRESSIVE 32
//Naabe stormbringer
11139 - 1015 13620 -1 13675 6 30 97 MELEE -1 -1 PASSIVE 5
//Wise stormbringer
11140 - 1775 -1 13674 13675 6 30 105 MELEE -1 -1 AGRESSIVE 32
//Wise stormbringer
11141 - 1093 13620 -1 13675 6 30 105 MELEE -1 -1 PASSIVE 5
//Adept stormbringer
11142 - 2025 -1 13674 13675 6 30 108 MELEE -1 -1 AGRESSIVE 32
//Adept stormbringer
11143 - 1125 13620 -1 13675 6 30 108 MELEE -1 -1 PASSIVE 5
//Sachem stormbringer
11144 - 2275 -1 13674 13675 6 30 120 MELEE -1 -1 AGRESSIVE 32
//Sachem stormbringer
11145 - 1250 13620 -1 13675 6 30 120 MELEE -1 -1 PASSIVE 5
//Cub hoardstalker
11146 - 250 13617 13614 13683 6 30 22 MELEE -1 -1 PASSIVE 32
//Cub hoardstalker
11147 - 234 13617 -1 13683 6 30 22 MELEE -1 -1 PASSIVE 5
//Little hoardstalker
11148 - 287 13617 13614 13683 6 30 45 MELEE -1 -1 PASSIVE 32
//Little hoardstalker
11149 - 468 13617 -1 13683 6 30 45 MELEE -1 -1 PASSIVE 5
//Na�ve hoardstalker
11150 - 400 13617 13614 13683 6 30 67 MELEE -1 -1 PASSIVE 32
//Na�ve hoardstalker
11151 - 703 13617 -1 13683 6 30 67 MELEE -1 -1 PASSIVE 5
//Keen hoardstalker
11152 - 587 13617 13614 13683 6 30 78 MELEE -1 -1 PASSIVE 32
//Keen hoardstalker
11153 - 820 13617 -1 13683 6 30 78 MELEE -1 -1 PASSIVE 5
//Brave hoardstalker
11154 - 562 13617 13614 13683 6 30 82 MELEE -1 -1 PASSIVE 32
//Brave hoardstalker
11155 - 859 13617 -1 13683 6 30 82 MELEE -1 -1 PASSIVE 5
//Brah hoardstalker
11156 - 962 13617 13614 13683 6 30 90 MELEE -1 -1 PASSIVE 32
//Brah hoardstalker
11157 - 937 13617 -1 13683 6 30 90 MELEE -1 -1 PASSIVE 5
//Naabe hoardstalker
11158 - 1150 13617 13614 13683 6 30 97 MELEE -1 -1 PASSIVE 32
//Naabe hoardstalker
11159 - 1015 13617 -1 13683 6 30 97 MELEE -1 -1 PASSIVE 5
//Wise hoardstalker
11160 - 1337 13617 13614 13683 6 30 105 MELEE -1 -1 PASSIVE 32
//Wise hoardstalker
11161 - 1093 13617 -1 13683 6 30 105 MELEE -1 -1 PASSIVE 5
//Adept hoardstalker
11162 - 1525 13617 13614 13683 6 30 108 MELEE -1 -1 PASSIVE 32
//Adept hoardstalker
11163 - 1125 13617 -1 13683 6 30 108 MELEE -1 -1 PASSIVE 5
//Sachem hoardstalker
11164 - 1712 13617 13614 13683 6 30 120 MELEE -1 -1 PASSIVE 32
//Sachem hoardstalker
11165 - 1250 13617 -1 13683 6 30 120 MELEE -1 -1 PASSIVE 5
//Cub skinweaver
11166 - 250 13617 13614 13683 6 30 22 MELEE -1 -1 PASSIVE 32
//Cub skinweaver
11167 - 234 13620 -1 13675 6 30 22 MELEE -1 -1 PASSIVE 5
//Little skinweaver
11168 - 287 13617 13614 13683 6 30 45 MELEE -1 -1 PASSIVE 32
//Little skinweaver
11169 - 468 13620 -1 13675 6 30 45 MELEE -1 -1 PASSIVE 5
//Na�ve skinweaver
11170 - 400 13617 13614 13683 6 30 67 MELEE -1 -1 PASSIVE 32
//Na�ve skinweaver
11171 - 703 13620 -1 13675 6 30 67 MELEE -1 -1 PASSIVE 5
//Keen skinweaver
11172 - 587 13617 13614 13683 6 30 78 MELEE -1 -1 PASSIVE 32
//Keen skinweaver
11173 - 820 13620 -1 13675 6 30 78 MELEE -1 -1 PASSIVE 5
//Brave skinweaver
11174 - 562 13617 13614 13683 6 30 82 MELEE -1 -1 PASSIVE 32
//Brave skinweaver
11175 - 859 13620 -1 13675 6 30 82 MELEE -1 -1 PASSIVE 5
//Brah skinweaver
11176 - 962 13617 13614 13683 6 30 90 MELEE -1 -1 PASSIVE 32
//Brah skinweaver
11177 - 937 13620 -1 13675 6 30 90 MELEE -1 -1 PASSIVE 5
//Naabe skinweaver
11178 - 1150 13617 13614 13683 6 30 97 MELEE -1 -1 PASSIVE 32
//Naabe skinweaver
11179 - 1015 13620 -1 13675 6 30 97 MELEE -1 -1 PASSIVE 5
//Wise skinweaver
11180 - 1337 13617 13614 13683 6 30 105 MELEE -1 -1 PASSIVE 32
//Wise skinweaver
11181 - 1093 13620 -1 13675 6 30 105 MELEE -1 -1 PASSIVE 5
//Adept skinweaver
11182 - 1525 13617 13614 13683 6 30 108 MELEE -1 -1 PASSIVE 32
//Adept skinweaver
11183 - 1125 13620 -1 13675 6 30 108 MELEE -1 -1 PASSIVE 5
//Sachem skinweaver
11184 - 1712 13617 13614 13683 6 30 120 MELEE -1 -1 PASSIVE 32
//Sachem skinweaver
11185 - 1250 13620 -1 13675 6 30 120 MELEE -1 -1 PASSIVE 5
//Cub worldbearer
11186 - 250 13617 13614 13683 6 30 22 MELEE -1 -1 PASSIVE 32
//Cub worldbearer
11187 - 234 13617 -1 13683 6 30 22 MELEE -1 -1 PASSIVE 5
//Little worldbearer
11188 - 287 13617 13614 13683 6 30 45 MELEE -1 -1 PASSIVE 32
//Little worldbearer
11189 - 468 13617 -1 13683 6 30 45 MELEE -1 -1 PASSIVE 5
//Na�ve worldbearer
11190 - 400 13617 13614 13683 6 30 67 MELEE -1 -1 PASSIVE 32
//Na�ve worldbearer
11191 - 703 13617 -1 13683 6 30 67 MELEE -1 -1 PASSIVE 5
//Keen worldbearer
11192 - 587 13617 13614 13683 6 30 78 MELEE -1 -1 PASSIVE 32
//Keen worldbearer
11193 - 820 13617 -1 13683 6 30 78 MELEE -1 -1 PASSIVE 5
//Brave worldbearer
11194 - 562 13617 13614 13683 6 30 82 MELEE -1 -1 PASSIVE 32
//Brave worldbearer
11195 - 859 13617 -1 13683 6 30 82 MELEE -1 -1 PASSIVE 5
//Brah worldbearer
11196 - 962 13617 13614 13683 6 30 90 MELEE -1 -1 PASSIVE 32
//Brah worldbearer
11197 - 937 13617 -1 13683 6 30 90 MELEE -1 -1 PASSIVE 5
//Naabe worldbearer
11198 - 1150 13617 13614 13683 6 30 97 MELEE -1 -1 PASSIVE 32
//Naabe worldbearer
11199 - 1015 13617 -1 13683 6 30 97 MELEE -1 -1 PASSIVE 5
//Wise worldbearer
11200 - 1337 13617 13614 13683 6 30 105 MELEE -1 -1 PASSIVE 32
//Wise worldbearer
11201 - 1093 13617 -1 13683 6 30 105 MELEE -1 -1 PASSIVE 5
//Adept worldbearer
11202 - 1525 13617 13614 13683 6 30 108 MELEE -1 -1 PASSIVE 32
//Adept worldbearer
11203 - 1125 13617 -1 13683 6 30 108 MELEE -1 -1 PASSIVE 5
//Sachem worldbearer
11204 - 1712 13617 13614 13683 6 30 120 MELEE -1 -1 PASSIVE 32
//Sachem worldbearer
11205 - 1250 13617 -1 13683 6 30 120 MELEE -1 -1 PASSIVE 5
//Cub deathslinger
11206 - 250 -1 13614 13683 6 30 22 MELEE -1 -1 AGRESSIVE 32
//Cub deathslinger
11207 - 234 13615 -1 13669 6 30 22 MELEE -1 -1 PASSIVE 5
//Little deathslinger
11208 - 375 -1 13614 13683 6 30 45 MELEE -1 -1 AGRESSIVE 32
//Little deathslinger
11209 - 468 13615 -1 13669 6 30 45 MELEE -1 -1 PASSIVE 5
//Na�ve deathslinger
11210 - 525 -1 13614 13683 6 30 67 MELEE -1 -1 AGRESSIVE 32
//Na�ve deathslinger
11211 - 703 13615 -1 13669 6 30 67 MELEE -1 -1 PASSIVE 5
//Keen deathslinger
11212 - 775 -1 13614 13683 6 30 78 MELEE -1 -1 AGRESSIVE 32
//Keen deathslinger
11213 - 820 13615 -1 13669 6 30 78 MELEE -1 -1 PASSIVE 5
//Brave deathslinger
11214 - 1025 -1 13614 13683 6 30 82 MELEE -1 -1 AGRESSIVE 32
//Brave deathslinger
11215 - 859 13615 -1 13669 6 30 82 MELEE -1 -1 PASSIVE 5
//Brah deathslinger
11216 - 1275 -1 13614 13683 6 30 90 MELEE -1 -1 AGRESSIVE 32
//Brah deathslinger
11217 - 937 13615 -1 13669 6 30 90 MELEE -1 -1 PASSIVE 5
//Naabe deathslinger
11218 - 1525 -1 13614 13683 6 30 97 MELEE -1 -1 AGRESSIVE 32
//Naabe deathslinger
11219 - 1015 13615 -1 13669 6 30 97 MELEE -1 -1 PASSIVE 5
//Wise deathslinger
11220 - 1775 -1 13614 13683 6 30 105 MELEE -1 -1 AGRESSIVE 32
//Wise deathslinger
11221 - 1093 13615 -1 13669 6 30 105 MELEE -1 -1 PASSIVE 5
//Adept deathslinger
11222 - 2025 -1 13614 13683 6 30 108 MELEE -1 -1 AGRESSIVE 32
//Adept deathslinger
11223 - 1125 13615 -1 13669 6 30 108 MELEE -1 -1 PASSIVE 5
//Sachem deathslinger
11224 - 2275 -1 13614 13683 6 30 120 MELEE -1 -1 AGRESSIVE 32
//Sachem deathslinger
11225 - 1250 13615 -1 13669 6 30 120 MELEE -1 -1 PASSIVE 5
//Goblin
11232 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11233 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11234 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11235 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11236 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11237 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11238 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11239 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11240 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Goblin
11241 - 62 6184 6183 6182 4 30 2 MELEE -1 -1 PASSIVE 4
//Mountain troll
11255 - 6 13786 -1 13785 5 30 1 MELEE -1 -1 AGRESSIVE 5
//Minotaur
11258 - 100 4266 4267 4265 4 30 24 MELEE -1 -1 PASSIVE 4
//Goblin
11259 - 67 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
11260 - 64 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
11261 - 120 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Ravenous vampyre
11264 - 406 6016 -1 6031 4 30 65 MELEE -1 -1 PASSIVE 5
//Ravenous ghoul
11265 - 281 422 -1 836 4 30 45 MELEE -1 -1 PASSIVE 5
//Ravenous snail
11266 - 280 8143 8147 8144 8 30 41 MELEE -1 -1 PASSIVE 2
//Fairy Godfather
11324 - 750 60 -1 13849 5 30 60 MELEE -1 -1 AGRESSIVE 5
//Fairy Godfather
11325 - 750 60 -1 13849 85 30 60 MELEE -1 -1 AGRESSIVE 5
//Fairy Godfather
11326 - 750 60 -1 13849 85 30 60 MELEE -1 -1 AGRESSIVE 5
//Fairy Godfather
11327 - 750 60 -1 -1 85 30 60 MELEE -1 -1 AGRESSIVE 5
//General Shredflesh
11331 - 381 13934 -1 13930 4 30 61 MAGE -1 -1 AGRESSIVE 5
//Ivory Shredflesh (cursed)
11352 - 368 13934 -1 13930 4 30 59 MELEE -1 -1 PASSIVE 5
//Ivory Gromblod (cursed)
11353 - 368 1 -1 13915 4 30 59 RANGE -1 -1 PASSIVE 5
//Ivory Bre'egth (cursed)
11354 - 1000 13926 13919 13923 4 30 114 MAGE -1 -1 AGRESSIVE 2
//Ork warrior
11359 - 356 17476 -1 17478 4 30 57 MELEE -1 -1 PASSIVE 5
//Ork warrior
11360 - 356 17476 -1 17478 4 30 57 MELEE -1 -1 PASSIVE 5
//Ork warrior
11361 - 356 17476 -1 17478 4 30 57 MELEE -1 -1 AGRESSIVE 5
//Ork warrior
11362 - 356 17476 -1 17478 4 30 57 MELEE -1 -1 PASSIVE 5
//Mountain troll
11406 - 1250 13786 13787 13785 5 30 45 MELEE -1 -1 AGRESSIVE 7
//Mountain troll
11407 - 1250 13786 -1 -1 5 30 53 MELEE -1 -1 AGRESSIVE 7
//Mountain troll
11410 - 1250 13786 13785 -1 5 30 62 MELEE -1 -1 AGRESSIVE 7
//Ballista
11450 - 1250 1 -1 -1 4 30 0 MELEE -1 -1 AGRESSIVE 5
//Troll general
11533 - 12 13788 -1 13785 4 30 2 MELEE -1 -1 AGRESSIVE 5
//Pit dog
11562 - 500 6565 6563 6564 4 30 54 MELEE -1 -1 AGRESSIVE 2
//Pit ogre
11563 - 610 8577 -1 8576 4 30 82 MELEE -1 -1 AGRESSIVE 2
//Pit rock protector
11564 - 493 8843 -1 8844 4 30 79 MELEE -1 -1 AGRESSIVE 5
//Pit scabarite
11565 - 950 7607 -1 7609 4 30 204 MELEE -1 -1 AGRESSIVE 2
//Pit black demon
11566 - 556 64 65 67 4 30 89 MELEE -1 -1 AGRESSIVE 5
//Pit iron dragon
11567 - 606 14247 -1 14248 4 30 97 MAGE -1 -1 AGRESSIVE 5
//Pit dog
11585 - 500 -1 -1 -1 4 30 54 MELEE -1 -1 AGRESSIVE 2
//Pit ogre
11587 - 610 -1 -1 -1 6 30 82 MELEE -1 -1 AGRESSIVE 2
//Pit scabarite
11591 - 950 -1 -1 -1 6 30 204 MELEE -1 -1 AGRESSIVE 2
//Pit black demon
11593 - 375 64 65 67 6 30 90 MELEE -1 -1 PASSIVE 5
//Frost dragon
11633 - 1600 13151 13154 13153 4 30 213 MAGE -1 -1 AGRESSIVE 2
//Frost dragon
11634 - 1600 13151 13154 13153 4 30 213 MAGE -1 -1 AGRESSIVE 2
//Frost dragon
11635 - 1600 13151 13154 13153 4 30 213 MAGE -1 -1 AGRESSIVE 2
//Frost dragon
11636 - 1600 13151 13154 13153 4 30 213 MAGE -1 -1 AGRESSIVE 2
//Guthix wizard
11638 - 1000 422 -1 836 5 30 87 MAGE -1 -1 PASSIVE 5
//Guthix wizard
11639 - 1250 376 -1 836 5 30 87 MAGE -1 -1 PASSIVE 5
//Black Knight guardian
11696 - 750 10854 10855 10856 4 30 370 MELEE -1 -1 PASSIVE 2
//Black Knight guardian
11697 - 750 10854 10855 10856 4 30 370 MELEE -1 -1 AGRESSIVE 2
//Gravecreeper
11708 - 1250 -1 14501 14500 4 30 36 MAGE -1 -1 AGRESSIVE 2
//Skeletal minion
11722 - 31 5485 5489 5491 3 30 3 MELEE -1 -1 AGRESSIVE 2
//Necrolord
11737 - 312 13044 424 836 5 30 12 MAGE -1 -1 AGRESSIVE 2
//Runebound behemoth
11752 - 1250 14423 14422 14425 6 30 18 MAGE -1 -1 AGRESSIVE 2
//Runebound behemoth
11767 - 1250 -1 14422 14425 6 30 18 MAGE -1 -1 AGRESSIVE 2
//Runebound behemoth
11782 - 1250 -1 14422 14425 6 30 18 MAGE -1 -1 AGRESSIVE 2
//Runebound behemoth
11797 - 1250 -1 14422 14425 6 30 18 MAGE -1 -1 AGRESSIVE 2
//Runebound behemoth
11812 - 1250 -1 14422 14425 6 30 18 MAGE -1 -1 AGRESSIVE 2
//Runebound behemoth
11827 - 1250 -1 14422 14425 6 30 18 MAGE -1 -1 AGRESSIVE 2
//Runebound behemoth
11842 - 1250 -1 14422 14425 6 30 18 MAGE -1 -1 AGRESSIVE 2
//Runebound behemoth
11857 - 1250 -1 14422 14425 6 30 18 MAGE -1 -1 AGRESSIVE 2
//Yk'Lagor the Thunderous
11872 - 1312 -1 -1 16988 3 50 18 MAGE -1 -1 AGRESSIVE 4
//Mysterious mage
11887 - 31 5 1156 836 5 30 6 MAGE 2728 2735 AGRESSIVE 2
// Flesh-Spoiler Haasghenahk
11895 - 1250 14469 14471 14468 8 30 20 MAGE -1 -1 PASSIVE 2
// Flesh-Spoiler spawn
11910 - 31 14475 14476 14487 3 30 6 MAGE -1 -1 AGRESSIVE 2
// Flesh-Spoiler Haasghenahk
11925 - 312 13320 14466 14467 8 30 20 MAGE -1 -1 AGRESSIVE 2
//Skeletal warrior
11940 - 1250 13052 7050 836 4 30 10 MELEE -1 -1 AGRESSIVE 2
//Skeletal warrior
11941 - 750 7041 7050 836 4 30 10 MELEE -1 -1 AGRESSIVE 2
//Skeletal warrior
11942 - 750 7041 7050 836 4 30 10 MELEE -1 -1 AGRESSIVE 2
//Skeletal sorcerer
11999 - 1250 65 1156 836 4 30 10 MAGE 2717 2722 AGRESSIVE 2
//Skeletal sorcerer
12000 - 750 14209 1156 836 4 30 10 MAGE 2717 2722 AGRESSIVE 2
//Skeletal sorcerer
12001 - 750 14209 1156 836 4 30 10 MAGE 2717 2722 AGRESSIVE 2
//Skeletal archer
12044 - 1250 65 424 836 4 30 10 RANGE 2484 2485 AGRESSIVE 2
//Skeletal archer
12045 - 750 426 424 836 4 30 10 RANGE 2484 2485 AGRESSIVE 2
//Skeletal archer
12046 - 750 426 424 836 4 30 10 RANGE 2484 2485 AGRESSIVE 2
//Troll general
12291 - 1500 13788 13789 13785 6 30 54 MELEE -1 -1 AGRESSIVE 7
//Troll general
12295 - 1750 13788 -1 -1 6 30 64 MELEE -1 -1 AGRESSIVE 7
//Wizard
12299 - 12 13791 -1 13785 4 30 2 MAGE -1 -1 AGRESSIVE 5
//Spinner
12327 - 1250 8172 -1 8176 4 30 60 MELEE -1 -1 AGRESSIVE 5
//Man
12345 - 70 422 425 836 4 30 10 MELEE -1 -1 PASSIVE 4
//Man
12346 - 70 422 425 836 4 30 10 MELEE -1 -1 PASSIVE 4
//Man
12347 - 70 422 425 836 4 30 10 MELEE -1 -1 PASSIVE 4
//Giant rat
12348 - 53 14859 14861 14860 4 30 17 MELEE -1 -1 AGRESSIVE 2
//Giant rat
12349 - 50 14859 14861 14860 4 30 17 MELEE -1 -1 AGRESSIVE 2
//Giant rat
12350 - 50 14859 14861 14860 4 30 17 MELEE -1 -1 AGRESSIVE 2
//Giant rat
12351 - 50 14859 14861 14860 4 30 17 MELEE -1 -1 AGRESSIVE 2
//Giant spider
12352 - 67 5327 5328 5329 4 30 15 MELEE -1 -1 AGRESSIVE 2
//Goblin
12353 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
12354 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
12355 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
12356 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
12357 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
12358 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
12359 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
12360 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
12361 - 64 6188 6189 6190 4 30 16 MELEE -1 -1 PASSIVE 4
//Cow
